Time,Demand
"('0.0',)",2393.43926765
"('1.0',)",2477.63641751
"('2.0',)",2509.6598392
"('3.0',)",2571.09444797
"('4.0',)",2620.03631469
"('5.0',)",2698.29987314
"('6.0',)",2818.32559681
"('7.0',)",2940.10421252
"('8.0',)",3135.77512781
"('9.0',)",3407.45048632
"('10.0',)",3568.90919331
"('11.0',)",3813.08639386
"('12.0',)",4081.24429539
"('13.0',)",4167.31910773
"('14.0',)",4148.80687953
"('15.0',)",4076.64559344
"('16.0',)",3878.60782681
"('17.0',)",3572.15384235
"('18.0',)",3328.16893336
"('19.0',)",2973.00529197
"('20.0',)",2848.05686641
"('21.0',)",2617.24326529
"('22.0',)",2550.15814926
"('23.0',)",2443.78266768
