Time,Demand
"('0.0',)",2481.65337664
"('1.0',)",2454.98059781
"('2.0',)",2493.98737783
"('3.0',)",2553.69305205
"('4.0',)",2646.98189188
"('5.0',)",2688.13695308
"('6.0',)",2744.33669837
"('7.0',)",2938.14945901
"('8.0',)",3174.02432908
"('9.0',)",3320.1110333
"('10.0',)",3589.15267651
"('11.0',)",3821.15737126
"('12.0',)",4101.38488853
"('13.0',)",4169.37273469
"('14.0',)",4180.68435923
"('15.0',)",4061.39272548
"('16.0',)",3847.97110091
"('17.0',)",3613.20955931
"('18.0',)",3291.16635248
"('19.0',)",2990.505646
"('20.0',)",2816.32022304
"('21.0',)",2623.54325593
"('22.0',)",2509.20755547
"('23.0',)",2487.12134742
