Time,Demand
"('0.0',)",2423.87971139
"('1.0',)",2460.01410384
"('2.0',)",2457.18310172
"('3.0',)",2552.72324943
"('4.0',)",2565.31029567
"('5.0',)",2696.35308896
"('6.0',)",2813.08363709
"('7.0',)",2968.98107537
"('8.0',)",3130.11188041
"('9.0',)",3408.71295881
"('10.0',)",3651.29671825
"('11.0',)",3871.04628386
"('12.0',)",4081.5224104
"('13.0',)",4186.57224576
"('14.0',)",4153.30053099
"('15.0',)",3987.93641939
"('16.0',)",3874.14486764
"('17.0',)",3574.43854383
"('18.0',)",3258.77241859
"('19.0',)",3034.07857504
"('20.0',)",2752.31074604
"('21.0',)",2681.4121043
"('22.0',)",2525.07516773
"('23.0',)",2474.69464461
