Time,Demand
"('0.0',)",2401.51024504
"('1.0',)",2395.83374147
"('2.0',)",2438.51477053
"('3.0',)",2576.95433405
"('4.0',)",2658.94130551
"('5.0',)",2642.64182942
"('6.0',)",2819.3106546
"('7.0',)",2983.02828512
"('8.0',)",3129.83967682
"('9.0',)",3399.85544673
"('10.0',)",3568.90919331
"('11.0',)",3871.26844591
"('12.0',)",4048.56205814
"('13.0',)",4151.38237077
"('14.0',)",4103.0
"('15.0',)",4044.92510182
"('16.0',)",3863.32785493
"('17.0',)",3592.48121746
"('18.0',)",3236.49751349
"('19.0',)",3067.97489338
"('20.0',)",2838.8579491
"('21.0',)",2584.58823545
"('22.0',)",2561.55282737
"('23.0',)",2447.93823014
