Time,Demand
"('0.0',)",2443.34952539
"('1.0',)",2403.90471886
"('2.0',)",2438.51477053
"('3.0',)",2592.57837352
"('4.0',)",2651.38328579
"('5.0',)",2642.64182942
"('6.0',)",2822.46658333
"('7.0',)",2886.28527906
"('8.0',)",3077.27845618
"('9.0',)",3370.73067819
"('10.0',)",3665.02908157
"('11.0',)",3908.63329529
"('12.0',)",4012.6087273
"('13.0',)",4108.14827128
"('14.0',)",4175.39767927
"('15.0',)",4038.02960796
"('16.0',)",3781.75624342
"('17.0',)",3518.06893709
"('18.0',)",3297.07090196
"('19.0',)",2973.00529197
"('20.0',)",2809.90025781
"('21.0',)",2584.58823545
"('22.0',)",2515.50455856
"('23.0',)",2487.26565487
