Time,Demand
"('0.0',)",2475.42376642
"('1.0',)",2481.6581265
"('2.0',)",2438.51477053
"('3.0',)",2539.21786218
"('4.0',)",2595.80307115
"('5.0',)",2662.02883686
"('6.0',)",2812.45724969
"('7.0',)",2982.91614532
"('8.0',)",3124.34436676
"('9.0',)",3372.11394203
"('10.0',)",3621.75211926
"('11.0',)",3909.23861383
"('12.0',)",4080.0869958
"('13.0',)",4201.30144341
"('14.0',)",4103.0
"('15.0',)",3987.93641939
"('16.0',)",3876.3205629
"('17.0',)",3609.35944242
"('18.0',)",3271.20461094
"('19.0',)",2973.00529197
"('20.0',)",2826.60102401
"('21.0',)",2673.04957439
"('22.0',)",2534.92229088
"('23.0',)",2424.41037442
