Time,Demand
"('0.0',)",2446.77335458
"('1.0',)",2452.40357757
"('2.0',)",2438.51477053
"('3.0',)",2564.90526462
"('4.0',)",2629.86764244
"('5.0',)",2688.32935307
"('6.0',)",2839.36197644
"('7.0',)",2982.90355585
"('8.0',)",3108.45187554
"('9.0',)",3407.40288155
"('10.0',)",3568.90919331
"('11.0',)",3876.04672378
"('12.0',)",4062.95648994
"('13.0',)",4166.58904171
"('14.0',)",4159.62664681
"('15.0',)",3987.93641939
"('16.0',)",3851.65340318
"('17.0',)",3560.58423817
"('18.0',)",3333.26579719
"('19.0',)",3018.44317846
"('20.0',)",2808.22995693
"('21.0',)",2584.58823545
"('22.0',)",2534.55364885
"('23.0',)",2448.76030348
