Time,Demand
"('0.0',)",2461.99631444
"('1.0',)",2456.8306079
"('2.0',)",2438.51477053
"('3.0',)",2559.27620127
"('4.0',)",2661.18862308
"('5.0',)",2642.64182942
"('6.0',)",2811.97943727
"('7.0',)",2886.28527906
"('8.0',)",3120.52707669
"('9.0',)",3365.77422841
"('10.0',)",3662.70746496
"('11.0',)",3909.30994727
"('12.0',)",4062.32408855
"('13.0',)",4161.05745893
"('14.0',)",4156.33490088
"('15.0',)",4045.83912143
"('16.0',)",3843.02215105
"('17.0',)",3581.79615361
"('18.0',)",3289.74493763
"('19.0',)",2973.00529197
"('20.0',)",2830.71150215
"('21.0',)",2679.14532584
"('22.0',)",2558.98227407
"('23.0',)",2445.23492692
