Time,Demand
"('0.0',)",2478.99739048
"('1.0',)",2454.04889442
"('2.0',)",2501.36486738
"('3.0',)",2556.17879111
"('4.0',)",2620.30105668
"('5.0',)",2683.55494995
"('6.0',)",2744.33669837
"('7.0',)",2955.70293551
"('8.0',)",3173.92536315
"('9.0',)",3359.19313897
"('10.0',)",3620.56554804
"('11.0',)",3906.15519827
"('12.0',)",4080.84240163
"('13.0',)",4163.59592859
"('14.0',)",4187.48482409
"('15.0',)",4030.37142473
"('16.0',)",3781.75624342
"('17.0',)",3571.37181471
"('18.0',)",3291.15947479
"('19.0',)",3046.82885044
"('20.0',)",2830.00395326
"('21.0',)",2639.99154538
"('22.0',)",2475.25922628
"('23.0',)",2390.42822827
