Time,Demand
"('0.0',)",2448.80829147
"('1.0',)",2487.63014746
"('2.0',)",2498.23098523
"('3.0',)",2577.13125259
"('4.0',)",2632.48529796
"('5.0',)",2701.53008073
"('6.0',)",2840.33495861
"('7.0',)",2886.28527906
"('8.0',)",3077.27845618
"('9.0',)",3408.88911518
"('10.0',)",3663.13954207
"('11.0',)",3865.58055834
"('12.0',)",4100.5130166
"('13.0',)",4108.14827128
"('14.0',)",4143.0603319
"('15.0',)",4037.0170375
"('16.0',)",3803.94540686
"('17.0',)",3589.14539074
"('18.0',)",3236.49751349
"('19.0',)",3061.62063615
"('20.0',)",2839.65351077
"('21.0',)",2637.32644451
"('22.0',)",2487.1763523
"('23.0',)",2454.95128435
