Time,Demand
"('0.0',)",2393.43926765
"('1.0',)",2450.67027585
"('2.0',)",2497.95974723
"('3.0',)",2556.48673218
"('4.0',)",2606.35375357
"('5.0',)",2731.88048684
"('6.0',)",2825.37641781
"('7.0',)",2886.28527906
"('8.0',)",3130.60491741
"('9.0',)",3378.51806528
"('10.0',)",3576.9801707
"('11.0',)",3821.15737126
"('12.0',)",4093.50671417
"('13.0',)",4193.85628398
"('14.0',)",4182.79772896
"('15.0',)",3987.93641939
"('16.0',)",3829.09081582
"('17.0',)",3614.19461322
"('18.0',)",3291.04577689
"('19.0',)",3069.63667298
"('20.0',)",2817.91057693
"('21.0',)",2584.58823545
"('22.0',)",2522.59487419
"('23.0',)",2445.54344707
