Time,Demand
"('0.0',)",2443.88217458
"('1.0',)",2452.18473807
"('2.0',)",2505.04839698
"('3.0',)",2586.042791
"('4.0',)",2658.05193017
"('5.0',)",2737.33675172
"('6.0',)",2800.2779868
"('7.0',)",2968.72499017
"('8.0',)",3118.18343395
"('9.0',)",3312.0400559
"('10.0',)",3644.87749602
"('11.0',)",3872.31519996
"('12.0',)",4077.41234067
"('13.0',)",4108.14827128
"('14.0',)",4199.84858753
"('15.0',)",4079.2125969
"('16.0',)",3834.35552667
"('17.0',)",3593.75794908
"('18.0',)",3324.98773056
"('19.0',)",2973.00529197
"('20.0',)",2807.74739632
"('21.0',)",2675.89063162
"('22.0',)",2508.03937724
"('23.0',)",2390.42822827
