Time,Demand
"('0.0',)",2463.39891373
"('1.0',)",2484.83918423
"('2.0',)",2438.51477053
"('3.0',)",2538.3547865
"('4.0',)",2617.5182305
"('5.0',)",2681.75702357
"('6.0',)",2810.74524625
"('7.0',)",2972.38033842
"('8.0',)",3150.98134405
"('9.0',)",3354.86541403
"('10.0',)",3630.11201397
"('11.0',)",3905.20429472
"('12.0',)",4060.56857464
"('13.0',)",4185.45175456
"('14.0',)",4193.62858733
"('15.0',)",3987.93641939
"('16.0',)",3833.21693388
"('17.0',)",3518.06893709
"('18.0',)",3330.2260007
"('19.0',)",3069.70747403
"('20.0',)",2804.32015174
"('21.0',)",2641.06270766
"('22.0',)",2475.25922628
"('23.0',)",2446.72124804
