Time,Demand
"('0.0',)",2393.43926765
"('1.0',)",2490.75580165
"('2.0',)",2518.48223289
"('3.0',)",2595.34841425
"('4.0',)",2658.87268728
"('5.0',)",2714.56896909
"('6.0',)",2752.40767576
"('7.0',)",2927.69928136
"('8.0',)",3169.07350851
"('9.0',)",3373.13885708
"('10.0',)",3568.90919331
"('11.0',)",3821.15737126
"('12.0',)",4042.02869168
"('13.0',)",4108.14827128
"('14.0',)",4190.77442069
"('15.0',)",4084.08718417
"('16.0',)",3878.23076424
"('17.0',)",3518.06893709
"('18.0',)",3236.49751349
"('19.0',)",3025.71032951
"('20.0',)",2812.35203653
"('21.0',)",2637.74752067
"('22.0',)",2526.1197849
"('23.0',)",2458.95204793
