Time,Demand
"('0.0',)",2443.93784105
"('1.0',)",2466.567172
"('2.0',)",2482.00589812
"('3.0',)",2537.5549048
"('4.0',)",2654.43440404
"('5.0',)",2642.64182942
"('6.0',)",2799.8362299
"('7.0',)",2982.89791291
"('8.0',)",3136.93881331
"('9.0',)",3312.0400559
"('10.0',)",3608.65967067
"('11.0',)",3813.08639386
"('12.0',)",4094.04515142
"('13.0',)",4161.54499691
"('14.0',)",4158.58475959
"('15.0',)",4039.26217464
"('16.0',)",3781.75624342
"('17.0',)",3518.06893709
"('18.0',)",3332.92383828
"('19.0',)",3069.83760326
"('20.0',)",2802.57604983
"('21.0',)",2648.5665911
"('22.0',)",2563.96958978
"('23.0',)",2436.88686213
