Time,Demand
"('0.0',)",5845.0334441
"('1.0',)",6298.38793416
"('2.0',)",6309.12502673
"('3.0',)",6410.46116524
"('4.0',)",6375.83718585
"('5.0',)",6033.0
"('6.0',)",6450.72000904
"('7.0',)",5956.6060506
"('8.0',)",5850.74735764
"('9.0',)",6161.53137026
"('10.0',)",6034.44513578
"('11.0',)",5791.61821213
"('12.0',)",6026.95432863
"('13.0',)",5654.94429125
"('14.0',)",5712.13691491
"('15.0',)",5706.14912192
"('16.0',)",5605.67057122
"('17.0',)",5423.35574925
"('18.0',)",5215.77454196
"('19.0',)",5412.72927415
"('20.0',)",5391.44949283
"('21.0',)",5130.98379975
"('22.0',)",5098.11438595
"('23.0',)",5212.44145642
