Time,Demand
"('0.0',)",5828.8922771
"('1.0',)",6128.02075861
"('2.0',)",6314.55532361
"('3.0',)",6025.25562415
"('4.0',)",6029.86586001
"('5.0',)",6033.0
"('6.0',)",6089.39665836
"('7.0',)",6394.74047665
"('8.0',)",5850.74735764
"('9.0',)",5723.75558938
"('10.0',)",5617.67093521
"('11.0',)",5896.48950513
"('12.0',)",5590.16839209
"('13.0',)",5961.42808822
"('14.0',)",6150.38118861
"('15.0',)",5779.18985702
"('16.0',)",5605.67057122
"('17.0',)",5423.35574925
"('18.0',)",5215.77454196
"('19.0',)",5132.70691826
"('20.0',)",5390.58726317
"('21.0',)",5057.94306464
"('22.0',)",5098.11438595
"('23.0',)",5334.92337452
