Time,Demand
"('0.0',)",5873.60505368
"('1.0',)",6156.4542444
"('2.0',)",5999.13428477
"('3.0',)",6248.97275453
"('4.0',)",6256.47401371
"('5.0',)",6033.0
"('6.0',)",6444.63250213
"('7.0',)",6394.21119192
"('8.0',)",5850.74735764
"('9.0',)",6159.0735201
"('10.0',)",5617.67093521
"('11.0',)",5569.53649362
"('12.0',)",5663.2091272
"('13.0',)",5877.7489707
"('14.0',)",5785.17765001
"('15.0',)",5706.14912192
"('16.0',)",5873.50546376
"('17.0',)",5423.35574925
"('18.0',)",5653.10337084
"('19.0',)",5059.66618315
"('20.0',)",5251.38585603
"('21.0',)",5057.94306464
"('22.0',)",5351.35283248
"('23.0',)",5010.78760127
