Time,Demand
"('0.0',)",5743.62109593
"('1.0',)",5940.45632731
"('2.0',)",6365.82181676
"('3.0',)",6382.93450024
"('4.0',)",6311.70742807
"('5.0',)",6033.0
"('6.0',)",6016.35592325
"('7.0',)",5956.6060506
"('8.0',)",6188.7586286
"('9.0',)",5943.77830582
"('10.0',)",6000.32635333
"('11.0',)",5642.57722872
"('12.0',)",6015.71539951
"('13.0',)",6034.06772789
"('14.0',)",6133.41306346
"('15.0',)",5706.14912192
"('16.0',)",5678.71130633
"('17.0',)",5735.07173104
"('18.0',)",5610.6447286
"('19.0',)",5434.72730397
"('20.0',)",5420.25731862
"('21.0',)",5495.10057716
"('22.0',)",5507.92722691
"('23.0',)",4937.74686617
