Time,Demand
"('0.0',)",5479.4802895
"('1.0',)",5867.41559221
"('2.0',)",5999.13428477
"('3.0',)",6359.5278694
"('4.0',)",6029.86586001
"('5.0',)",6033.0
"('6.0',)",6261.6668102
"('7.0',)",6394.70952718
"('8.0',)",6198.15348749
"('9.0',)",5723.75558938
"('10.0',)",5617.67093521
"('11.0',)",5569.53649362
"('12.0',)",5590.16839209
"('13.0',)",5654.94429125
"('14.0',)",5712.13691491
"('15.0',)",6124.03343255
"('16.0',)",6043.91497199
"('17.0',)",5860.22735441
"('18.0',)",5514.61880977
"('19.0',)",5059.66618315
"('20.0',)",5010.46252928
"('21.0',)",5130.98379975
"('22.0',)",5534.67265595
"('23.0',)",4937.74686617
