Time,Demand
"('0.0',)",5767.09429486
"('1.0',)",6114.28631796
"('2.0',)",6072.17501988
"('3.0',)",6025.25562415
"('4.0',)",6029.86586001
"('5.0',)",6106.0407351
"('6.0',)",6430.73057813
"('7.0',)",6330.39950649
"('8.0',)",6215.04349085
"('9.0',)",5723.75558938
"('10.0',)",5617.67093521
"('11.0',)",5569.53649362
"('12.0',)",5819.7226435
"('13.0',)",5654.94429125
"('14.0',)",5712.13691491
"('15.0',)",5706.14912192
"('16.0',)",6025.1153111
"('17.0',)",5648.75452853
"('18.0',)",5215.77454196
"('19.0',)",5342.35111594
"('20.0',)",5083.50326438
"('21.0',)",5490.68841848
"('22.0',)",5098.11438595
"('23.0',)",4937.74686617
