Time,Demand
"('0.0',)",5913.97887003
"('1.0',)",5867.41559221
"('2.0',)",6293.50756483
"('3.0',)",6098.29635925
"('4.0',)",6029.86586001
"('5.0',)",6033.0
"('6.0',)",6016.35592325
"('7.0',)",6177.74815729
"('8.0',)",6285.44394523
"('9.0',)",5723.75558938
"('10.0',)",5690.71167031
"('11.0',)",5993.2438051
"('12.0',)",5590.16839209
"('13.0',)",5916.77007397
"('14.0',)",6100.21753586
"('15.0',)",5706.14912192
"('16.0',)",5605.67057122
"('17.0',)",5423.35574925
"('18.0',)",5288.81527706
"('19.0',)",5375.23722676
"('20.0',)",5010.46252928
"('21.0',)",5303.06850496
"('22.0',)",5098.11438595
"('23.0',)",4937.74686617
