Time,Demand
"('0.0',)",5887.4081172
"('1.0',)",6304.38278403
"('2.0',)",6375.52819569
"('3.0',)",6448.11813287
"('4.0',)",6457.17885729
"('5.0',)",6370.03944637
"('6.0',)",6089.39665836
"('7.0',)",6355.1295952
"('8.0',)",6251.67084211
"('9.0',)",5723.75558938
"('10.0',)",5617.67093521
"('11.0',)",5642.57722872
"('12.0',)",5933.55858405
"('13.0',)",5989.96461302
"('14.0',)",5712.13691491
"('15.0',)",6093.2392024
"('16.0',)",5605.67057122
"('17.0',)",5859.17233006
"('18.0',)",5654.00697299
"('19.0',)",5496.16221093
"('20.0',)",5010.46252928
"('21.0',)",5057.94306464
"('22.0',)",5430.46028411
"('23.0',)",4937.74686617
