Time,Demand
"('0.0',)",5479.4802895
"('1.0',)",5867.41559221
"('2.0',)",5999.13428477
"('3.0',)",6253.27081139
"('4.0',)",6426.56928135
"('5.0',)",6033.0
"('6.0',)",6323.09237358
"('7.0',)",6393.58936648
"('8.0',)",5923.78809275
"('9.0',)",6141.67858805
"('10.0',)",5617.67093521
"('11.0',)",5642.57722872
"('12.0',)",5590.16839209
"('13.0',)",5654.94429125
"('14.0',)",5712.13691491
"('15.0',)",5779.18985702
"('16.0',)",5940.29470994
"('17.0',)",5761.51008849
"('18.0',)",5215.77454196
"('19.0',)",5484.04772835
"('20.0',)",5402.74838846
"('21.0',)",5057.94306464
"('22.0',)",5524.55591557
"('23.0',)",5214.38393202
