Time,Demand
"('0.0',)",5479.4802895
"('1.0',)",6305.58404607
"('2.0',)",6300.34309119
"('3.0',)",6025.25562415
"('4.0',)",6443.71816192
"('5.0',)",6441.62495533
"('6.0',)",6249.94041864
"('7.0',)",5956.6060506
"('8.0',)",6119.5375836
"('9.0',)",5957.2780357
"('10.0',)",5839.73157954
"('11.0',)",5790.02965048
"('12.0',)",5590.16839209
"('13.0',)",6083.37420756
"('14.0',)",6150.33181407
"('15.0',)",6054.72299938
"('16.0',)",5838.96274918
"('17.0',)",5423.35574925
"('18.0',)",5653.950789
"('19.0',)",5059.66618315
"('20.0',)",5010.46252928
"('21.0',)",5423.51435032
"('22.0',)",5098.11438595
"('23.0',)",5295.35905695
