Time,Demand
"('0.0',)",5854.30037811
"('1.0',)",5867.41559221
"('2.0',)",5999.13428477
"('3.0',)",6448.57340124
"('4.0',)",6442.179337
"('5.0',)",6033.0
"('6.0',)",6448.4111936
"('7.0',)",6029.64678571
"('8.0',)",6075.4827033
"('9.0',)",5723.75558938
"('10.0',)",5617.67093521
"('11.0',)",5937.26345893
"('12.0',)",5950.68226937
"('13.0',)",6019.98178901
"('14.0',)",6055.44769439
"('15.0',)",6058.83247994
"('16.0',)",5992.64837394
"('17.0',)",5423.35574925
"('18.0',)",5215.77454196
"('19.0',)",5059.66618315
"('20.0',)",5447.52007935
"('21.0',)",5130.98379975
"('22.0',)",5527.27626825
"('23.0',)",5010.78760127
