Time,Demand
"('0.0',)",5783.28949675
"('1.0',)",5940.45632731
"('2.0',)",5999.13428477
"('3.0',)",6025.25562415
"('4.0',)",6029.86586001
"('5.0',)",6033.0
"('6.0',)",6244.58326021
"('7.0',)",5956.6060506
"('8.0',)",6233.46275002
"('9.0',)",6118.99259632
"('10.0',)",5690.71167031
"('11.0',)",6003.19609202
"('12.0',)",5983.39432787
"('13.0',)",6088.8285588
"('14.0',)",5965.83669208
"('15.0',)",6144.37047792
"('16.0',)",5957.30331741
"('17.0',)",5793.1264002
"('18.0',)",5215.77454196
"('19.0',)",5059.66618315
"('20.0',)",5249.16880663
"('21.0',)",5470.18269106
"('22.0',)",5098.11438595
"('23.0',)",5010.78760127
