Time,Demand
"('0.0',)",5733.61268915
"('1.0',)",5867.41559221
"('2.0',)",5999.13428477
"('3.0',)",6025.25562415
"('4.0',)",6466.6342302
"('5.0',)",6033.0
"('6.0',)",6016.35592325
"('7.0',)",5956.6060506
"('8.0',)",6259.0884173
"('9.0',)",6098.86654025
"('10.0',)",6045.4269988
"('11.0',)",5569.53649362
"('12.0',)",5590.16839209
"('13.0',)",6049.03791494
"('14.0',)",5964.98669245
"('15.0',)",5706.14912192
"('16.0',)",6033.06991726
"('17.0',)",5830.61302385
"('18.0',)",5215.77454196
"('19.0',)",5132.70691826
"('20.0',)",5010.46252928
"('21.0',)",5057.94306464
"('22.0',)",5535.89998549
"('23.0',)",4937.74686617
