Time,Demand
"('0.0',)",5479.4802895
"('1.0',)",6274.59402492
"('2.0',)",6321.62669905
"('3.0',)",6348.95098776
"('4.0',)",6029.86586001
"('5.0',)",6428.87505411
"('6.0',)",6016.35592325
"('7.0',)",6388.13654498
"('8.0',)",5850.74735764
"('9.0',)",6159.5948316
"('10.0',)",6036.7844119
"('11.0',)",5569.53649362
"('12.0',)",5985.26403646
"('13.0',)",6060.17853131
"('14.0',)",5953.68477899
"('15.0',)",5706.14912192
"('16.0',)",5876.17012657
"('17.0',)",5685.1197096
"('18.0',)",5643.57862756
"('19.0',)",5059.66618315
"('20.0',)",5083.50326438
"('21.0',)",5057.94306464
"('22.0',)",5508.98381959
"('23.0',)",5358.11405384
