Time,Demand
"('0.0',)",5829.08614612
"('1.0',)",6113.94849785
"('2.0',)",6072.17501988
"('3.0',)",6461.64172341
"('4.0',)",6029.86586001
"('5.0',)",6436.25100168
"('6.0',)",6428.5664158
"('7.0',)",6314.68087578
"('8.0',)",5850.74735764
"('9.0',)",5723.75558938
"('10.0',)",5847.30801791
"('11.0',)",5569.53649362
"('12.0',)",5993.76064508
"('13.0',)",5654.94429125
"('14.0',)",5712.13691491
"('15.0',)",5706.14912192
"('16.0',)",6006.95946644
"('17.0',)",5835.03068984
"('18.0',)",5625.04938126
"('19.0',)",5059.66618315
"('20.0',)",5392.83197213
"('21.0',)",5496.10856335
"('22.0',)",5525.42035336
"('23.0',)",5375.38732111
