Time,Demand
"('0.0',)",5479.4802895
"('1.0',)",6095.37570018
"('2.0',)",6072.17501988
"('3.0',)",6098.29635925
"('4.0',)",6029.86586001
"('5.0',)",6427.68733524
"('6.0',)",6392.60932134
"('7.0',)",5956.6060506
"('8.0',)",5923.78809275
"('9.0',)",5988.19157724
"('10.0',)",5617.67093521
"('11.0',)",5569.53649362
"('12.0',)",5960.47096601
"('13.0',)",6034.04651797
"('14.0',)",6099.80838142
"('15.0',)",5706.14912192
"('16.0',)",5605.67057122
"('17.0',)",5853.33657013
"('18.0',)",5473.14198578
"('19.0',)",5497.36601062
"('20.0',)",5380.56922233
"('21.0',)",5057.94306464
"('22.0',)",5171.15512105
"('23.0',)",5010.78760127
