Time,Demand
"('0.0',)",5479.4802895
"('1.0',)",6232.78688667
"('2.0',)",5999.13428477
"('3.0',)",6025.25562415
"('4.0',)",6460.89958063
"('5.0',)",6382.05978298
"('6.0',)",6442.96993644
"('7.0',)",6349.04491035
"('8.0',)",5850.74735764
"('9.0',)",5970.71662804
"('10.0',)",6009.14381962
"('11.0',)",5569.53649362
"('12.0',)",5590.16839209
"('13.0',)",6027.49891344
"('14.0',)",5712.13691491
"('15.0',)",5706.14912192
"('16.0',)",5605.67057122
"('17.0',)",5851.968921
"('18.0',)",5567.29627169
"('19.0',)",5484.57181705
"('20.0',)",5445.72686999
"('21.0',)",5057.94306464
"('22.0',)",5098.11438595
"('23.0',)",4937.74686617
