Time,Demand
"('0.0',)",5479.4802895
"('1.0',)",6301.79348678
"('2.0',)",6425.3351694
"('3.0',)",6284.64551034
"('4.0',)",6029.86586001
"('5.0',)",6430.25517722
"('6.0',)",6385.21545513
"('7.0',)",6394.80971152
"('8.0',)",5923.78809275
"('9.0',)",6058.32913442
"('10.0',)",6055.23800513
"('11.0',)",5642.57722872
"('12.0',)",5999.73429513
"('13.0',)",5654.94429125
"('14.0',)",6141.62135189
"('15.0',)",6039.49197008
"('16.0',)",5605.67057122
"('17.0',)",5496.39648436
"('18.0',)",5647.4354262
"('19.0',)",5497.64695042
"('20.0',)",5010.46252928
"('21.0',)",5057.94306464
"('22.0',)",5098.11438595
"('23.0',)",5319.53040681
