Time,Demand
"('0.0',)",5479.4802895
"('1.0',)",6240.09894182
"('2.0',)",6436.91992619
"('3.0',)",6462.5888061
"('4.0',)",6460.61043909
"('5.0',)",6033.0
"('6.0',)",6261.67667797
"('7.0',)",5956.6060506
"('8.0',)",5850.74735764
"('9.0',)",5992.23702959
"('10.0',)",6001.01563622
"('11.0',)",5569.53649362
"('12.0',)",5858.53580614
"('13.0',)",5654.94429125
"('14.0',)",5712.13691491
"('15.0',)",5706.14912192
"('16.0',)",5605.67057122
"('17.0',)",5496.39648436
"('18.0',)",5215.77454196
"('19.0',)",5059.66618315
"('20.0',)",5010.46252928
"('21.0',)",5340.08298839
"('22.0',)",5098.11438595
"('23.0',)",4937.74686617
