Time,Demand
"('0.0',)",5906.06114735
"('1.0',)",6262.02840634
"('2.0',)",6269.96835996
"('3.0',)",6459.738603
"('4.0',)",6029.86586001
"('5.0',)",6033.0
"('6.0',)",6016.35592325
"('7.0',)",5956.6060506
"('8.0',)",6223.63615957
"('9.0',)",6025.62332537
"('10.0',)",5617.67093521
"('11.0',)",5569.53649362
"('12.0',)",5946.65410348
"('13.0',)",6087.89241636
"('14.0',)",6098.97154158
"('15.0',)",5706.14912192
"('16.0',)",5605.67057122
"('17.0',)",5771.4597322
"('18.0',)",5215.77454196
"('19.0',)",5491.05330397
"('20.0',)",5435.61248257
"('21.0',)",5057.94306464
"('22.0',)",5098.11438595
"('23.0',)",4937.74686617
