Time,Demand
"('0.0',)",2731.56815551
"('1.0',)",3207.43408079
"('2.0',)",3468.08835419
"('3.0',)",3521.74185128
"('4.0',)",3311.83804294
"('5.0',)",3240.38950616
"('6.0',)",2976.18745705
"('7.0',)",2506.95681791
"('8.0',)",2422.7499744
"('9.0',)",2435.00070884
"('10.0',)",2307.45298705
"('11.0',)",2426.40981093
"('12.0',)",2816.53728245
"('13.0',)",3044.76850323
"('14.0',)",3159.58760095
"('15.0',)",3073.40289564
"('16.0',)",3142.63078562
"('17.0',)",3230.54419445
"('18.0',)",3028.46137525
"('19.0',)",2956.64839751
"('20.0',)",2799.96638893
"('21.0',)",2573.4059239
"('22.0',)",2769.00182898
"('23.0',)",2773.51472806
