Time,Demand
"('0.0',)",2743.71210128
"('1.0',)",3077.0
"('2.0',)",3338.55223566
"('3.0',)",3553.27530122
"('4.0',)",3510.04779408
"('5.0',)",3043.91658294
"('6.0',)",2881.19651651
"('7.0',)",2743.87832073
"('8.0',)",2466.68991666
"('9.0',)",2407.96579812
"('10.0',)",2290.52723578
"('11.0',)",2555.60763679
"('12.0',)",2741.0512832
"('13.0',)",2901.3646465
"('14.0',)",2984.44017581
"('15.0',)",3203.21733317
"('16.0',)",3280.61292396
"('17.0',)",3163.57126007
"('18.0',)",2865.11611757
"('19.0',)",2936.40361953
"('20.0',)",2854.6377995
"('21.0',)",2573.4059239
"('22.0',)",2769.26153371
"('23.0',)",2805.09165367
