Time,Demand
"('0.0',)",2652.07678925
"('1.0',)",3111.37676251
"('2.0',)",3427.26023885
"('3.0',)",3581.10894349
"('4.0',)",3276.68936341
"('5.0',)",3088.6300748
"('6.0',)",2940.13370502
"('7.0',)",2743.87362419
"('8.0',)",2485.35474215
"('9.0',)",2250.35248148
"('10.0',)",2307.45298705
"('11.0',)",2566.85146264
"('12.0',)",2743.23969909
"('13.0',)",2821.43775215
"('14.0',)",2984.44017581
"('15.0',)",3309.47904816
"('16.0',)",3310.62042696
"('17.0',)",3221.3102027
"('18.0',)",2908.11328949
"('19.0',)",2727.64661595
"('20.0',)",2622.06998517
"('21.0',)",2731.23198505
"('22.0',)",2817.50522773
"('23.0',)",2614.19331693
