Time,Demand
"('0.0',)",2761.74995977
"('1.0',)",3093.92575127
"('2.0',)",3338.55223566
"('3.0',)",3599.26689447
"('4.0',)",3505.07376257
"('5.0',)",3043.91658294
"('6.0',)",2901.83092195
"('7.0',)",2523.88256918
"('8.0',)",2324.64773003
"('9.0',)",2371.25740352
"('10.0',)",2525.89582313
"('11.0',)",2659.39901805
"('12.0',)",2619.59880599
"('13.0',)",2821.43775215
"('14.0',)",3164.34404949
"('15.0',)",3216.34282506
"('16.0',)",3073.6599097
"('17.0',)",2994.29561413
"('18.0',)",3022.2026984
"('19.0',)",2727.64661595
"('20.0',)",2797.79603196
"('21.0',)",2573.4059239
"('22.0',)",2664.4244933
"('23.0',)",2851.05585919
