Time,Demand
"('0.0',)",2743.65814859
"('1.0',)",3194.99528297
"('2.0',)",3529.14974894
"('3.0',)",3625.36798336
"('4.0',)",3473.94804474
"('5.0',)",3196.26154899
"('6.0',)",2883.65695358
"('7.0',)",2701.86096986
"('8.0',)",2390.67522484
"('9.0',)",2305.29869154
"('10.0',)",2407.92557559
"('11.0',)",2648.80075569
"('12.0',)",2785.30301227
"('13.0',)",2821.43775215
"('14.0',)",3001.36592707
"('15.0',)",3308.49848816
"('16.0',)",3309.75304451
"('17.0',)",3094.26027951
"('18.0',)",3031.11972068
"('19.0',)",2933.05885764
"('20.0',)",2842.56987198
"('21.0',)",2573.4059239
"('22.0',)",2700.10753712
"('23.0',)",2741.84064242
