Time,Demand
"('0.0',)",2792.4438479
"('1.0',)",3216.35366955
"('2.0',)",3520.80111365
"('3.0',)",3410.96523351
"('4.0',)",3276.68936341
"('5.0',)",3185.77351765
"('6.0',)",2996.83164356
"('7.0',)",2692.29181493
"('8.0',)",2471.81517219
"('9.0',)",2250.35248148
"('10.0',)",2290.52723578
"('11.0',)",2490.41017559
"('12.0',)",2772.39481755
"('13.0',)",2838.36350341
"('14.0',)",2984.44017581
"('15.0',)",3189.84744477
"('16.0',)",3305.20621395
"('17.0',)",3138.2772579
"('18.0',)",2865.11611757
"('19.0',)",2869.44222305
"('20.0',)",2798.04268965
"('21.0',)",2804.33064078
"('22.0',)",2580.8967717
"('23.0',)",2614.19331693
