Time,Demand
"('0.0',)",2734.85149604
"('1.0',)",3273.65504247
"('2.0',)",3469.28701996
"('3.0',)",3394.03948224
"('4.0',)",3293.61511468
"('5.0',)",3174.86484708
"('6.0',)",2869.72830244
"('7.0',)",2743.80631353
"('8.0',)",2463.53665439
"('9.0',)",2447.7529803
"('10.0',)",2409.85357732
"('11.0',)",2426.40981093
"('12.0',)",2826.0184326
"('13.0',)",3029.591038
"('14.0',)",3215.83932227
"('15.0',)",3090.3286469
"('16.0',)",3073.6599097
"('17.0',)",2994.29561413
"('18.0',)",3027.50464492
"('19.0',)",2961.81139951
"('20.0',)",2856.97156838
"('21.0',)",2809.96900489
"('22.0',)",2763.29449249
"('23.0',)",2614.19331693
