Time,Demand
"('0.0',)",2832.29229688
"('1.0',)",3231.3768299
"('2.0',)",3338.55223566
"('3.0',)",3518.18686869
"('4.0',)",3474.61217404
"('5.0',)",3193.07577304
"('6.0',)",2971.79092966
"('7.0',)",2743.5680024
"('8.0',)",2398.13380974
"('9.0',)",2461.99007197
"('10.0',)",2307.45298705
"('11.0',)",2443.3355622
"('12.0',)",2758.61396125
"('13.0',)",2979.93817553
"('14.0',)",3110.14787861
"('15.0',)",3073.40289564
"('16.0',)",3219.01383444
"('17.0',)",3118.45689374
"('18.0',)",3100.60050878
"('19.0',)",2848.00026614
"('20.0',)",2786.04337048
"('21.0',)",2573.4059239
"('22.0',)",2733.87266909
"('23.0',)",2780.37256195
