Time,Demand
"('0.0',)",2609.85920961
"('1.0',)",3242.03422187
"('2.0',)",3575.50589066
"('3.0',)",3629.66068359
"('4.0',)",3454.35045107
"('5.0',)",3043.91658294
"('6.0',)",2895.27717555
"('7.0',)",2637.89436403
"('8.0',)",2398.04343354
"('9.0',)",2388.81358992
"('10.0',)",2494.84424326
"('11.0',)",2537.22092363
"('12.0',)",2747.89441884
"('13.0',)",2885.61200834
"('14.0',)",3001.36592707
"('15.0',)",3198.26723348
"('16.0',)",3196.34963583
"('17.0',)",3115.44408311
"('18.0',)",2865.11611757
"('19.0',)",2727.64661595
"('20.0',)",2622.06998517
"('21.0',)",2754.15710956
"('22.0',)",2657.76733816
"('23.0',)",2650.29176746
