Time,Demand
"('0.0',)",2843.66264851
"('1.0',)",3274.9288235
"('2.0',)",3457.21878822
"('3.0',)",3621.71295178
"('4.0',)",3327.61749138
"('5.0',)",3078.27719018
"('6.0',)",2888.35506221
"('7.0',)",2638.03668349
"('8.0',)",2513.55147192
"('9.0',)",2409.56232685
"('10.0',)",2290.52723578
"('11.0',)",2426.40981093
"('12.0',)",2836.82217879
"('13.0',)",3057.37807016
"('14.0',)",3150.26904611
"('15.0',)",3090.3286469
"('16.0',)",3116.5805449
"('17.0',)",3194.45345965
"('18.0',)",2966.04994667
"('19.0',)",2944.68834241
"('20.0',)",2852.56835077
"('21.0',)",2573.4059239
"('22.0',)",2580.8967717
"('23.0',)",2614.19331693
