Time,Demand
"('0.0',)",2754.60659386
"('1.0',)",3237.42151569
"('2.0',)",3355.47798693
"('3.0',)",3533.65580544
"('4.0',)",3293.61511468
"('5.0',)",3260.05650022
"('6.0',)",2924.06557029
"('7.0',)",2697.71621762
"('8.0',)",2445.00057883
"('9.0',)",2485.35834501
"('10.0',)",2512.79894921
"('11.0',)",2570.14464924
"('12.0',)",2792.57229552
"('13.0',)",3024.17179523
"('14.0',)",3107.2223873
"('15.0',)",3073.40289564
"('16.0',)",3285.12468901
"('17.0',)",3145.95465113
"('18.0',)",2865.11611757
"('19.0',)",2744.57236722
"('20.0',)",2638.99573644
"('21.0',)",2810.03745245
"('22.0',)",2739.25649743
"('23.0',)",2770.4900789
