Time,Demand
"('0.0',)",2826.32056034
"('1.0',)",3313.93914898
"('2.0',)",3500.99171291
"('3.0',)",3394.03948224
"('4.0',)",3510.44815248
"('5.0',)",3275.42026018
"('6.0',)",2962.58883854
"('7.0',)",2659.98936016
"('8.0',)",2543.29251497
"('9.0',)",2250.35248148
"('10.0',)",2438.73838478
"('11.0',)",2660.9336975
"('12.0',)",2755.20771687
"('13.0',)",3041.74053162
"('14.0',)",3154.54121811
"('15.0',)",3117.10081893
"('16.0',)",3211.66754596
"('17.0',)",3209.58853148
"('18.0',)",2985.62114593
"('19.0',)",2859.71718909
"('20.0',)",2849.64689009
"('21.0',)",2768.53679593
"('22.0',)",2705.40297473
"('23.0',)",2734.4911354
