Time,Demand
"('0.0',)",2824.49724064
"('1.0',)",3077.0
"('2.0',)",3372.46366657
"('3.0',)",3628.47860392
"('4.0',)",3505.96679687
"('5.0',)",3083.04923465
"('6.0',)",2974.61337467
"('7.0',)",2663.61029518
"('8.0',)",2448.86430761
"('9.0',)",2267.27823275
"('10.0',)",2431.94093063
"('11.0',)",2634.94698887
"('12.0',)",2814.5835023
"('13.0',)",2981.20431438
"('14.0',)",3141.11797751
"('15.0',)",3245.65002094
"('16.0',)",3268.02877882
"('17.0',)",2994.29561413
"('18.0',)",2882.04186884
"('19.0',)",2861.08571958
"('20.0',)",2858.68074382
"('21.0',)",2709.06879693
"('22.0',)",2768.07878902
"('23.0',)",2737.91665805
