Time,Demand
"('0.0',)",2846.44205447
"('1.0',)",3303.83345999
"('2.0',)",3338.55223566
"('3.0',)",3394.03948224
"('4.0',)",3330.57330404
"('5.0',)",3252.21436444
"('6.0',)",2889.08186763
"('7.0',)",2728.76387221
"('8.0',)",2324.64773003
"('9.0',)",2250.35248148
"('10.0',)",2447.15130983
"('11.0',)",2613.61978463
"('12.0',)",2619.59880599
"('13.0',)",2821.43775215
"('14.0',)",2984.44017581
"('15.0',)",3199.66920866
"('16.0',)",3073.6599097
"('17.0',)",3166.04839038
"('18.0',)",3019.43113881
"('19.0',)",2727.64661595
"('20.0',)",2740.04010331
"('21.0',)",2794.25125792
"('22.0',)",2817.76118757
"('23.0',)",2847.4009022
