Time,Demand
"('0.0',)",2846.80070695
"('1.0',)",3242.6605348
"('2.0',)",3338.55223566
"('3.0',)",3590.49979095
"('4.0',)",3451.62071916
"('5.0',)",3183.39734786
"('6.0',)",2944.91587873
"('7.0',)",2743.62733419
"('8.0',)",2492.91169302
"('9.0',)",2250.35248148
"('10.0',)",2487.14518155
"('11.0',)",2663.29393201
"('12.0',)",2636.52455726
"('13.0',)",2821.43775215
"('14.0',)",3027.98087141
"('15.0',)",3112.22167102
"('16.0',)",3224.81157336
"('17.0',)",3229.92294179
"('18.0',)",2982.28551625
"('19.0',)",2852.49972134
"('20.0',)",2751.77740533
"('21.0',)",2808.22493885
"('22.0',)",2777.93503577
"('23.0',)",2823.99694459
