Time,Demand
"('0.0',)",2752.35929865
"('1.0',)",3093.92575127
"('2.0',)",3355.47798693
"('3.0',)",3618.70086003
"('4.0',)",3276.68936341
"('5.0',)",3086.25692836
"('6.0',)",2934.6976156
"('7.0',)",2545.63782017
"('8.0',)",2513.16155519
"('9.0',)",2446.76885845
"('10.0',)",2290.52723578
"('11.0',)",2443.3355622
"('12.0',)",2855.50551688
"('13.0',)",3008.31589853
"('14.0',)",2984.44017581
"('15.0',)",3073.40289564
"('16.0',)",3308.14413417
"('17.0',)",3226.49011095
"('18.0',)",2865.11611757
"('19.0',)",2727.64661595
"('20.0',)",2809.28756748
"('21.0',)",2802.74828179
"('22.0',)",2734.28640184
"('23.0',)",2631.1190682
