Time,Demand
"('0.0',)",2830.71671764
"('1.0',)",3093.92575127
"('2.0',)",3481.9579376
"('3.0',)",3629.98618085
"('4.0',)",3293.61511468
"('5.0',)",3043.91658294
"('6.0',)",2992.93407095
"('7.0',)",2743.90952363
"('8.0',)",2341.5734813
"('9.0',)",2250.35248148
"('10.0',)",2448.39503473
"('11.0',)",2521.46238232
"('12.0',)",2636.52455726
"('13.0',)",2942.98106514
"('14.0',)",3051.327986
"('15.0',)",3244.78854767
"('16.0',)",3275.07614612
"('17.0',)",3169.52787229
"('18.0',)",2931.79725521
"('19.0',)",2869.47990174
"('20.0',)",2622.06998517
"('21.0',)",2573.4059239
"('22.0',)",2724.96513725
"('23.0',)",2750.58668717
