Time,Demand
"('0.0',)",2782.07174852
"('1.0',)",3201.45411055
"('2.0',)",3498.15730012
"('3.0',)",3579.306076
"('4.0',)",3425.36901555
"('5.0',)",3060.84233421
"('6.0',)",2764.81422515
"('7.0',)",2647.0132614
"('8.0',)",2526.66323952
"('9.0',)",2394.65297853
"('10.0',)",2451.07261852
"('11.0',)",2554.40461306
"('12.0',)",2840.11077973
"('13.0',)",3018.75952649
"('14.0',)",3186.48291949
"('15.0',)",3090.3286469
"('16.0',)",3231.16266452
"('17.0',)",3187.89506902
"('18.0',)",3078.71841207
"('19.0',)",2894.81238061
"('20.0',)",2810.90790221
"('21.0',)",2808.76375867
"('22.0',)",2787.33237831
"('23.0',)",2631.1190682
