Time,Demand
"('0.0',)",2777.54369039
"('1.0',)",3253.21063384
"('2.0',)",3338.55223566
"('3.0',)",3394.03948224
"('4.0',)",3513.3529626
"('5.0',)",3187.64247816
"('6.0',)",2764.81422515
"('7.0',)",2523.88256918
"('8.0',)",2559.14006323
"('9.0',)",2468.43139665
"('10.0',)",2484.53124542
"('11.0',)",2443.3355622
"('12.0',)",2619.59880599
"('13.0',)",3039.49855543
"('14.0',)",3187.62510362
"('15.0',)",3073.40289564
"('16.0',)",3273.39976612
"('17.0',)",3226.36560898
"('18.0',)",2960.03813041
"('19.0',)",2810.7319048
"('20.0',)",2741.30438018
"('21.0',)",2573.4059239
"('22.0',)",2817.26411352
"('23.0',)",2757.85438064
