Time,Demand
"('0.0',)",4233.86977311
"('1.0',)",4254.24676129
"('2.0',)",4281.25418126
"('3.0',)",4162.22517536
"('4.0',)",3929.83507739
"('5.0',)",3796.71008141
"('6.0',)",3429.74479335
"('7.0',)",3212.10906159
"('8.0',)",2927.20868221
"('9.0',)",2706.03035925
"('10.0',)",2553.61446512
"('11.0',)",2553.11762406
"('12.0',)",2416.53726676
"('13.0',)",2404.49985018
"('14.0',)",2412.9992475
"('15.0',)",2554.09600853
"('16.0',)",2566.17074185
"('17.0',)",2749.16597308
"('18.0',)",2924.76493072
"('19.0',)",2993.69839829
"('20.0',)",3211.68054925
"('21.0',)",3267.61335038
"('22.0',)",3409.44012115
"('23.0',)",3645.02031947
