Time,Demand
"('0.0',)",4233.86977311
"('1.0',)",4322.33071528
"('2.0',)",4202.121902
"('3.0',)",4102.0
"('4.0',)",4029.03876345
"('5.0',)",3762.09230771
"('6.0',)",3527.20604656
"('7.0',)",3243.22634675
"('8.0',)",2910.45803447
"('9.0',)",2777.02006351
"('10.0',)",2640.91424846
"('11.0',)",2453.16959551
"('12.0',)",2399.78661902
"('13.0',)",2476.88705313
"('14.0',)",2412.9992475
"('15.0',)",2473.24774682
"('16.0',)",2566.17074185
"('17.0',)",2785.19875507
"('18.0',)",2892.25509247
"('19.0',)",3073.85595315
"('20.0',)",3224.3115914
"('21.0',)",3267.61335038
"('22.0',)",3409.44012115
"('23.0',)",3565.67234803
