Time,Demand
"('0.0',)",4250.62042085
"('1.0',)",4254.24676129
"('2.0',)",4253.05019511
"('3.0',)",4202.07705515
"('4.0',)",3929.83507739
"('5.0',)",3793.02783241
"('6.0',)",3520.91747331
"('7.0',)",3234.06088675
"('8.0',)",2910.45803447
"('9.0',)",2706.03035925
"('10.0',)",2610.00491067
"('11.0',)",2453.16959551
"('12.0',)",2495.42454732
"('13.0',)",2387.74920244
"('14.0',)",2412.9992475
"('15.0',)",2489.99839456
"('16.0',)",2657.52606552
"('17.0',)",2776.41740104
"('18.0',)",2918.29736681
"('19.0',)",2976.94775055
"('20.0',)",3217.92596298
"('21.0',)",3368.06953054
"('22.0',)",3501.48842581
"('23.0',)",3665.98113838
