Time,Demand
"('0.0',)",4313.55866748
"('1.0',)",4237.49611355
"('2.0',)",4202.121902
"('3.0',)",4163.09221104
"('4.0',)",4026.94788053
"('5.0',)",3697.27458877
"('6.0',)",3515.2998157
"('7.0',)",3158.1383709
"('8.0',)",2910.45803447
"('9.0',)",2706.03035925
"('10.0',)",2647.89336156
"('11.0',)",2552.08911752
"('12.0',)",2455.27268038
"('13.0',)",2463.15321397
"('14.0',)",2429.74989524
"('15.0',)",2528.03468331
"('16.0',)",2629.53746351
"('17.0',)",2752.13912455
"('18.0',)",2885.0038754
"('19.0',)",2976.94775055
"('20.0',)",3213.10935021
"('21.0',)",3358.25661562
"('22.0',)",3501.65734588
"('23.0',)",3618.64111653
