Time,Demand
"('0.0',)",4292.85167742
"('1.0',)",4337.98858174
"('2.0',)",4269.33909306
"('3.0',)",4102.0
"('4.0',)",4030.29583509
"('5.0',)",3753.89903802
"('6.0',)",3526.65599613
"('7.0',)",3174.88901864
"('8.0',)",3009.35971169
"('9.0',)",2706.03035925
"('10.0',)",2648.97892968
"('11.0',)",2541.47132901
"('12.0',)",2416.53726676
"('13.0',)",2487.86381656
"('14.0',)",2474.22659367
"('15.0',)",2473.24774682
"('16.0',)",2636.88652462
"('17.0',)",2772.7313543
"('18.0',)",2827.61108063
"('19.0',)",2993.69839829
"('20.0',)",3223.10991444
"('21.0',)",3333.8770544
"('22.0',)",3468.23651688
"('23.0',)",3617.07409923
