Time,Demand
"('0.0',)",4233.86977311
"('1.0',)",4312.9991794
"('2.0',)",4202.121902
"('3.0',)",4118.75064774
"('4.0',)",3929.83507739
"('5.0',)",3714.02523651
"('6.0',)",3487.08135688
"('7.0',)",3238.47442632
"('8.0',)",2927.20868221
"('9.0',)",2806.41833276
"('10.0',)",2638.72259074
"('11.0',)",2529.44052294
"('12.0',)",2490.64099535
"('13.0',)",2474.92636356
"('14.0',)",2429.74989524
"('15.0',)",2473.24774682
"('16.0',)",2662.98924311
"('17.0',)",2687.0634302
"('18.0',)",2827.61108063
"('19.0',)",2976.94775055
"('20.0',)",3125.09356219
"('21.0',)",3368.00861485
"('22.0',)",3409.44012115
"('23.0',)",3659.95443081
