Time,Demand
"('0.0',)",4250.62042085
"('1.0',)",4237.49611355
"('2.0',)",4302.62578386
"('3.0',)",4196.7866763
"('4.0',)",3929.83507739
"('5.0',)",3778.07788244
"('6.0',)",3530.15013727
"('7.0',)",3230.09511498
"('8.0',)",2994.65888407
"('9.0',)",2782.36236146
"('10.0',)",2616.20572963
"('11.0',)",2453.16959551
"('12.0',)",2478.1307948
"('13.0',)",2387.74920244
"('14.0',)",2412.9992475
"('15.0',)",2572.83392782
"('16.0',)",2582.92138959
"('17.0',)",2703.81407794
"('18.0',)",2827.61108063
"('19.0',)",3036.00895938
"('20.0',)",3204.07700797
"('21.0',)",3267.61335038
"('22.0',)",3409.44012115
"('23.0',)",3651.16936907
