Time,Demand
"('0.0',)",4233.86977311
"('1.0',)",4254.24676129
"('2.0',)",4291.90719183
"('3.0',)",4198.96184058
"('4.0',)",4018.28763739
"('5.0',)",3782.15948291
"('6.0',)",3446.49544109
"('7.0',)",3174.88901864
"('8.0',)",2910.45803447
"('9.0',)",2706.03035925
"('10.0',)",2553.61446512
"('11.0',)",2547.18794856
"('12.0',)",2458.37243338
"('13.0',)",2387.74920244
"('14.0',)",2412.9992475
"('15.0',)",2571.79339962
"('16.0',)",2663.43538028
"('17.0',)",2687.0634302
"('18.0',)",2895.21567489
"('19.0',)",3062.18316351
"('20.0',)",3213.46335094
"('21.0',)",3267.61335038
"('22.0',)",3487.33855205
"('23.0',)",3565.67234803
