Time,Demand
"('0.0',)",4292.22655298
"('1.0',)",4323.51064107
"('2.0',)",4202.121902
"('3.0',)",4165.16844284
"('4.0',)",4018.08547481
"('5.0',)",3697.27458877
"('6.0',)",3503.30932083
"('7.0',)",3158.1383709
"('8.0',)",2910.45803447
"('9.0',)",2780.73951951
"('10.0',)",2553.61446512
"('11.0',)",2548.22579584
"('12.0',)",2499.67785879
"('13.0',)",2387.74920244
"('14.0',)",2412.9992475
"('15.0',)",2489.99839456
"('16.0',)",2666.66713681
"('17.0',)",2687.0634302
"('18.0',)",2827.61108063
"('19.0',)",2976.94775055
"('20.0',)",3125.09356219
"('21.0',)",3267.61335038
"('22.0',)",3409.44012115
"('23.0',)",3618.67563823
