Time,Demand
"('0.0',)",4250.62042085
"('1.0',)",4254.24676129
"('2.0',)",4202.121902
"('3.0',)",4102.0
"('4.0',)",3929.83507739
"('5.0',)",3697.27458877
"('6.0',)",3493.38500483
"('7.0',)",3158.1383709
"('8.0',)",2998.27563478
"('9.0',)",2791.36550271
"('10.0',)",2570.36511286
"('11.0',)",2552.90234097
"('12.0',)",2481.09299727
"('13.0',)",2486.94077398
"('14.0',)",2429.74989524
"('15.0',)",2573.74807645
"('16.0',)",2626.690199
"('17.0',)",2774.08125037
"('18.0',)",2827.61108063
"('19.0',)",2976.94775055
"('20.0',)",3193.00400962
"('21.0',)",3358.79952114
"('22.0',)",3409.44012115
"('23.0',)",3648.78114197
